tick,cmd_0,cmd_1,cmd_2,ang_vel_0,ang_vel_1,ang_vel_2,proj_grav_0,proj_grav_1,proj_grav_2,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,vel_12,vel_13,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13
319,0.0,0.0,0.0,-0.003228859,0.011028299,-0.0043087816,0.009176794,0.011217794,-0.999895,-0.008247654,0.0063295946,0.0070968186,0.010165713,-0.007864042,-0.0074804304,-0.007864042,-0.010549325,-0.017070726,-0.018605173,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.00030518044,0.07354849,0.4257267,0.1699855,-0.09600977,-0.00030518044,-0.085755706,-0.00030518044,0.34027618,0.0651255,0.044983596,-0.0007629511,-0.0007629511,-0.0007629511,-0.047107078,-0.1061835,-0.05088537,0.5805732,-1.0016239,-0.026859354,0.058791094,-0.112032324,-0.33291647,-0.04457136,0.1868693,-0.20879376,-0.034706175,0.008937448
320,0.0,0.0,0.0,-0.0010471975,0.009937468,-0.0043087816,0.009176794,0.011217794,-0.999895,-0.008631266,0.0063295946,0.006713207,0.010549325,-0.007864042,-0.0074804304,-0.0074804304,-0.010932936,-0.017070726,-0.018605173,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.25604638,-0.015564202,0.08514534,0.25543603,0.043640804,-0.00030518044,-0.00030518044,-0.085755706,-0.00030518044,0.012756542,0.12823682,-0.0007629511,-0.0007629511,-0.0007629511,-0.04921572,-0.09977533,-0.026315,0.6028186,-1.0109189,-0.026935931,0.048179828,-0.09647776,-0.31881437,-0.032574486,0.1851009,-0.20744711,-0.03885647,0.002790302
321,0.0,0.0,0.0,-0.0065013515,0.0077558067,0.0011453723,0.009176794,0.011217794,-0.999895,-0.008247654,0.0063295946,0.006713207,0.010165713,-0.008247654,-0.0074804304,-0.0074804304,-0.010549325,-0.017070726,-0.018605173,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,0.08514534,0.052185856,-0.00030518044,-0.085755706,-0.014099336,-0.085755706,0.34027618,-0.00030518044,0.1699855,0.08392462,0.014099336,-0.0007629511,-0.0007629511,-0.0007629511,-0.05275382,-0.10259485,-0.03187034,0.59683895,-0.9823764,-0.022967886,0.041540824,-0.10292967,-0.31739524,-0.032150168,0.21815321,-0.20211577,-0.041140027,-0.00162144
322,0.0,0.0,0.0,-0.0010471975,0.017573284,0.0011453723,0.009176794,0.011217794,-0.999895,-0.008247654,0.0063295946,0.006713207,0.010549325,-0.008247654,-0.0074804304,-0.0074804304,-0.010932936,-0.017070726,-0.018605173,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,0.1699855,-0.11017014,-0.17059587,-0.085755706,-0.012756542,-0.25604638,-0.00030518044,-0.17059587,0.08514534,0.002014191,0.07318227,-0.0007629511,-0.0007629511,-0.0007629511,-0.051737443,-0.10124548,-0.031026304,0.6083728,-0.98906,-0.031482,0.048040994,-0.0987501,-0.31352472,-0.024902051,0.22467646,-0.20945342,-0.042778607,-0.013614044
323,0.0,0.0,0.0,-0.0065013515,0.01320996,0.002236203,0.008157696,0.01121799,-0.9999038,-0.008247654,0.005945983,0.006713207,0.010549325,-0.008631266,-0.0074804304,-0.0074804304,-0.010549325,-0.017070726,-0.018605173,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.17059587,-0.04242008,0.08514534,0.08514534,-0.018127719,0.1699855,-0.00030518044,0.1699855,0.1699855,-0.07989624,0.07989624,-0.0007629511,-0.0007629511,-0.0007629511,-0.048926413,-0.10359731,-0.036099374,0.5896684,-0.9980206,-0.017917082,0.04857152,-0.09900312,-0.33810443,-0.004381276,0.19568083,-0.20638888,-0.038721696,0.004002407
324,0.0,0.0,0.0,0.0044069565,0.0077558067,-0.0010362893,0.008157696,0.01121799,-0.9999038,-0.008247654,0.0063295946,0.006713207,0.010549325,-0.0090148775,-0.0074804304,-0.007864042,-0.010549325,-0.017070726,-0.01822156,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,0.13458458,-0.00030518044,-0.00030518044,0.03961242,0.1699855,0.08514534,0.25543603,-0.17059587,-0.133608,-0.031555656,-0.0007629511,-0.0007629511,-0.0007629511,-0.04527083,-0.09797536,-0.019127987,0.5959534,-1.0120745,-0.009603035,0.028557517,-0.08836189,-0.3202594,0.0027575812,0.20629242,-0.20285943,-0.048594967,0.014400974
325,0.0,0.0,0.0,-0.0065013515,0.015391623,-0.0032179507,0.008157696,0.01121799,-0.9999038,-0.008247654,0.0063295946,0.006713207,0.010549325,-0.0090148775,-0.0074804304,-0.007864042,-0.010549325,-0.017070726,-0.01783795,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.08514534,0.15167467,-0.34088656,0.4257267,-0.038269628,-0.17059587,-0.17059587,0.08514534,-0.25604638,-0.047669183,-0.0087281605,-0.0007629511,-0.0007629511,0.08316167,-0.045776315,-0.093803,-0.014064878,0.6066236,-1.0218782,-0.01656441,0.034727134,-0.09263018,-0.3157796,-0.0055400855,0.2117096,-0.19729954,-0.040134374,-0.013785571
326,0.0,0.0,0.0,0.001134464,0.0077558067,-0.0064904434,0.008157696,0.01121799,-0.9999038,-0.008247654,0.0063295946,0.006713207,0.010549325,-0.009398489,-0.0070968186,-0.007864042,-0.010549325,-0.017070726,-0.01783795,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.17059587,0.058899824,-0.17059587,-0.00030518044,-0.1537499,-0.00030518044,0.08514534,-0.17059587,-0.00030518044,-0.032898452,0.0892958,-0.0007629511,-0.0007629511,-0.0007629511,-0.051494747,-0.092586756,-0.015219174,0.602912,-0.9763687,-0.023039877,0.022001304,-0.097608,-0.31268156,-0.034858387,0.20197856,-0.20887595,-0.04072222,-0.0026845336
327,0.0,0.0,0.0,-0.003228859,0.0077558067,-0.00212712,0.008157696,0.01121799,-0.9999038,-0.007864042,0.0063295946,0.0070968186,0.010549325,-0.009398489,-0.006713207,-0.007864042,-0.010549325,-0.017070726,-0.01783795,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.00030518044,0.07782101,0.1699855,-0.34088656,-0.0046997787,0.1699855,-0.17059587,0.08514534,-0.085755706,0.002014191,0.030212864,-0.0007629511,-0.0007629511,-0.0007629511,-0.043817304,-0.10269034,-0.031194199,0.59758145,-0.9859267,-0.016230267,0.031656377,-0.09609325,-0.31073788,-0.048186325,0.20373319,-0.21445352,-0.051661104,0.008769959
328,0.0,0.0,0.0,-0.0010471975,0.006664976,-0.00212712,0.008157696,0.01121799,-0.9999038,-0.007864042,0.005945983,0.006713207,0.010549325,-0.009398489,-0.0070968186,-0.007864042,-0.010549325,-0.017070726,-0.01783795,0.0028770885,-0.017454337,-0.008631266,-0.0036443123,-0.085755706,-0.14801252,0.25543603,-0.25604638,-0.054383155,0.08514534,0.08514534,-0.085755706,0.08514534,0.1967193,0.034241244,-0.0007629511,-0.0007629511,-0.0007629511,-0.05027184,-0.10016781,-0.036281995,0.6000555,-0.96517855,-0.024980895,0.040487908,-0.107005715,-0.31179303,-0.05950342,0.2079543,-0.2127912,-0.047288883,0.00209862
329,0.0,0.0,0.0,0.001134464,0.01320996,-0.0043087816,0.008157696,0.01121799,-0.9999038,-0.007864042,0.0063295946,0.006713207,0.010549325,-0.009398489,-0.006713207,-0.007864042,-0.010549325,-0.017070726,-0.01822156,0.0024934767,-0.017454337,-0.0090148775,-0.0032607005,0.1699855,0.05523766,0.08514534,-0.085755706,-0.112123296,-0.085755706,-0.17059587,0.1699855,-0.00030518044,-0.05975433,-0.16046387,-0.0007629511,-0.0007629511,-0.0007629511,-0.04620114,-0.09821729,-0.03983653,0.59852165,-1.0004764,-0.023969594,0.046088897,-0.108556986,-0.31197235,-0.044990793,0.22426973,-0.20103367,-0.046938304,0.0019242167
330,0.0,0.0,0.0,4.363323e-05,0.01320996,-0.0043087816,0.008157696,0.01121799,-0.9999038,-0.007864042,0.0063295946,0.006713207,0.010549325,-0.009398489,-0.006713207,-0.007864042,-0.010549325,-0.017070726,-0.01822156,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.085755706,-0.07354849,0.08514534,-0.17059587,-0.067811094,-0.00030518044,-0.00030518044,0.08514534,-0.17059587,0.05304036,-0.019470513,-0.0007629511,-0.0007629511,-0.0007629511,-0.049100384,-0.10030024,-0.033588808,0.61037594,-1.0025637,-0.02228083,0.037062533,-0.102438375,-0.310632,-0.047482744,0.21221901,-0.20793481,-0.045693576,0.0020633936
331,0.0,0.0,0.0,4.363323e-05,0.00011999139,-0.0032179507,0.008157696,0.01121799,-0.9999038,-0.007864042,0.0063295946,0.006713207,0.010549325,-0.009782101,-0.006713207,-0.0074804304,-0.010549325,-0.017070726,-0.01822156,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.00030518044,0.032043945,-0.00030518044,-0.085755706,0.01544213,0.08514534,-0.085755706,0.1699855,-0.42633706,-0.09198138,-0.0651255,-0.0007629511,-0.0007629511,-0.0007629511,-0.046257287,-0.09458122,-0.019689389,0.61120796,-1.0189772,-0.013081338,0.02172751,-0.10147479,-0.30357936,-0.046846364,0.21630658,-0.2055876,-0.052441787,0.0071169287
332,0.0,0.0,0.0,0.001134464,-0.0053341626,5.454154e-05,0.008157696,0.01121799,-0.9999038,-0.0074804304,0.0063295946,0.006713207,0.010549325,-0.009782101,-0.0070968186,-0.007864042,-0.010549325,-0.017070726,-0.01822156,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.1699855,-0.07049668,0.1699855,0.25543603,0.0046997787,-0.00030518044,0.1699855,-0.00030518044,-0.085755706,0.0664683,-0.011413748,-0.0007629511,-0.0007629511,-0.0007629511,-0.045516133,-0.085682556,-0.028534524,0.59900695,-0.9948197,-0.021291934,0.028928377,-0.12368639,-0.31093064,-0.052255448,0.21813138,-0.20120403,-0.044819627,-0.004530683
333,0.0,0.0,0.0,0.0033161256,-0.0020616702,0.0011453723,0.008157696,0.01121799,-0.9999038,-0.0074804304,0.0063295946,0.006713207,0.010549325,-0.009782101,-0.006713207,-0.007864042,-0.010549325,-0.017070726,-0.01822156,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.1699855,0.02716106,-0.085755706,-0.00030518044,0.030212864,-0.17059587,-0.00030518044,0.1699855,-0.00030518044,-0.019470513,0.08392462,-0.0007629511,-0.0007629511,-0.0007629511,-0.043060943,-0.09436551,-0.028347626,0.60388,-0.9956525,-0.02367926,0.040216856,-0.11523883,-0.3081152,-0.054278735,0.21743277,-0.21080041,-0.0474711,-0.0016566366
334,0.0,0.0,0.0,0.001134464,-0.0064249933,0.0011453723,0.008157696,0.01121799,-0.9999038,-0.0074804304,0.0063295946,0.006713207,0.010549325,-0.009398489,-0.006713207,-0.007864042,-0.010932936,-0.017070726,-0.01822156,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.17059587,0.038147554,-0.17059587,-0.00030518044,-0.07049668,0.08514534,-0.25604638,0.1699855,-0.17059587,0.04901198,-0.078553446,-0.0007629511,-0.0007629511,-0.0007629511,-0.04138556,-0.09973,-0.016927853,0.6048253,-0.99666685,-0.01851898,0.03864705,-0.11100276,-0.2989022,-0.06831129,0.20802309,-0.20570526,-0.04894855,0.0021322072
335,0.0,0.0,0.0,0.001134464,-0.011879147,0.0011453723,0.008157696,0.01121799,-0.9999038,-0.0074804304,0.0063295946,0.006713207,0.010549325,-0.009398489,-0.006713207,-0.007864042,-0.010932936,-0.017070726,-0.01822156,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,0.0686656,-0.17059587,-0.25604638,0.019470513,0.25543603,-0.085755706,0.1699855,0.1699855,-0.051697567,-0.071839474,-0.0007629511,-0.0007629511,-0.0007629511,-0.043990813,-0.10488385,-0.024449311,0.5925579,-0.98277634,-0.016461834,0.04060348,-0.1129974,-0.30197915,-0.06576558,0.21961,-0.20595907,-0.05171306,0.0020816624
336,0.0,0.0,0.0,-0.0010471975,-0.011879147,-0.0010362893,0.008157696,0.01121799,-0.9999038,-0.0074804304,0.0063295946,0.006713207,0.010549325,-0.009398489,-0.006713207,-0.007864042,-0.010932936,-0.017070726,-0.018605173,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.34088656,-0.07598993,-0.00030518044,-0.00030518044,-0.071839474,0.34027618,0.1699855,-0.25604638,0.1699855,0.067811094,0.047669183,-0.0007629511,-0.0007629511,-0.0007629511,-0.050045505,-0.095304504,-0.014159985,0.59359115,-0.9408899,-0.021834347,0.030534066,-0.11313897,-0.30440214,-0.066353984,0.20371048,-0.20467827,-0.04283344,-0.0034481138
337,0.0,0.0,0.0,0.0033161256,-0.011879147,-0.0010362893,0.008157696,0.01121799,-0.9999038,-0.0070968186,0.0063295946,0.006713207,0.010549325,-0.0090148775,-0.006713207,-0.007864042,-0.010932936,-0.017070726,-0.018605173,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.17059587,0.07354849,-0.00030518044,-0.085755706,0.031555656,-0.5117876,-0.00030518044,0.1699855,-0.17059587,0.11480888,0.032898452,-0.0007629511,-0.0007629511,-0.0007629511,-0.045945764,-0.097874746,-0.013964966,0.60007703,-0.94889957,-0.020505123,0.038379334,-0.1093974,-0.30645233,-0.08360286,0.20841171,-0.21354291,-0.043282397,0.0044140816
338,0.0,0.0,0.0,0.001134464,-0.014060808,-0.0032179507,0.008157696,0.01121799,-0.9999038,-0.0070968186,0.005945983,0.006713207,0.010549325,-0.0090148775,-0.006713207,-0.007864042,-0.010932936,-0.017070726,-0.018988784,0.0024934767,-0.017454337,-0.0090148775,-0.0032607005,-0.085755706,-0.053406578,0.25543603,0.25543603,0.01544213,-0.085755706,-0.085755706,0.1699855,-0.00030518044,-0.19000535,-0.12689403,-0.0007629511,-0.0007629511,-0.0007629511,-0.04159137,-0.08789267,-0.024100848,0.5855835,-0.97627467,-0.017940652,0.038729496,-0.11970152,-0.31854403,-0.05862329,0.20735584,-0.19982138,-0.04348734,0.0063760728
339,0.0,0.0,0.0,4.363323e-05,-0.012969978,0.003327034,0.009176794,0.011217794,-0.999895,-0.0074804304,0.0063295946,0.006713207,0.010549325,-0.0090148775,-0.006713207,-0.007864042,-0.010932936,-0.017070726,-0.018988784,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.25604638,0.010681315,0.1699855,-0.085755706,-0.0046997787,-0.00030518044,0.08514534,-0.085755706,0.08514534,0.067811094,0.00067139696,-0.0007629511,-0.0007629511,-0.0007629511,-0.04069478,-0.095162064,-0.017009102,0.5943682,-0.9528466,-0.021177419,0.034969173,-0.11177468,-0.30344668,-0.07506765,0.20327769,-0.2089335,-0.04338476,-0.00047320127
340,0.0,0.0,0.0,0.0022252947,-0.0151516395,0.003327034,0.009176794,0.011217794,-0.999895,-0.0070968186,0.0063295946,0.006713207,0.010549325,-0.0090148775,-0.006713207,-0.007864042,-0.010932936,-0.017070726,-0.018988784,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.08514534,0.008239872,0.08514534,-0.085755706,0.054383155,0.08514534,0.08514534,-0.34088656,0.25543603,0.13629359,-0.17389181,-0.0007629511,-0.0007629511,-0.0007629511,-0.042560086,-0.09801015,-0.022640109,0.588392,-0.93641764,-0.029328223,0.040262826,-0.12254317,-0.29226434,-0.08071243,0.23253404,-0.1972591,-0.044505373,-0.0152154565
341,0.0,0.0,0.0,-0.0010471975,-0.011879147,0.0065995264,0.009176794,0.011217794,-0.999895,-0.0070968186,0.0063295946,0.006713207,0.010932936,-0.008631266,-0.006713207,-0.007864042,-0.010932936,-0.016687114,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.1699855,0.050965134,-0.34088656,0.25543603,0.020813307,-0.17059587,-0.00030518044,-0.00030518044,0.1699855,0.014099336,-0.124208435,-0.0007629511,-0.0007629511,-0.0007629511,-0.044119693,-0.098346576,-0.015297547,0.59200215,-0.95471627,-0.025256101,0.050106682,-0.12219025,-0.3037608,-0.05145394,0.24221256,-0.1900242,-0.039134324,-0.017885476
342,0.0,0.0,0.0,0.0022252947,-0.0151516395,0.0011453723,0.009213225,0.01121362,-0.9998947,-0.0070968186,0.0063295946,0.006713207,0.010549325,-0.008631266,-0.006713207,-0.0074804304,-0.010932936,-0.017070726,-0.018988784,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.34027618,0.051575493,-0.085755706,0.1699855,0.002014191,-0.00030518044,0.25543603,-0.00030518044,-0.085755706,0.11480888,-0.012756542,-0.0007629511,-0.0007629511,-0.0007629511,-0.045048848,-0.09851061,-0.014577508,0.5950275,-0.95921546,-0.024734013,0.035532035,-0.12276563,-0.29965845,-0.04269299,0.2402799,-0.19469672,-0.04441268,-0.012947515
343,0.0,0.0,0.0,4.363323e-05,-0.012969978,-0.0010362893,0.010233277,0.0112134125,-0.9998848,-0.0070968186,0.0063295946,0.006713207,0.010549325,-0.008631266,-0.006713207,-0.0074804304,-0.011316548,-0.017070726,-0.018988784,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.5117876,-0.16937514,-0.25604638,-0.085755706,0.018127719,-0.17059587,0.08514534,-0.085755706,-0.17059587,-0.09332418,0.101380944,-0.0007629511,-0.0007629511,-0.0007629511,-0.051056236,-0.08961482,0.002083309,0.6083842,-0.9432209,-0.019616578,0.020350732,-0.10143602,-0.3093065,-0.05745087,0.20475082,-0.2147962,-0.040823333,-0.0017013848
344,0.0,0.0,0.0,-0.0021380284,-0.014060808,-0.0053996122,0.010233277,0.0112134125,-0.9998848,-0.0070968186,0.0063295946,0.0070968186,0.010549325,-0.008631266,-0.006713207,-0.007864042,-0.011316548,-0.017070726,-0.018988784,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,0.06256199,-0.25604638,-0.00030518044,-0.016784925,0.25543603,-0.00030518044,-0.17059587,-0.5117876,-0.07318227,0.05975433,-0.0007629511,-0.0007629511,-0.0007629511,-0.047785096,-0.090253994,0.014339507,0.6073123,-0.9578658,-0.009466328,-0.0020607263,-0.09526701,-0.2928618,-0.045837253,0.21502875,-0.20355308,-0.05013615,0.0026354045
345,0.0,0.0,0.0,0.001134464,-0.0173333,-0.0010362893,0.010233277,0.0112134125,-0.9998848,-0.0070968186,0.0063295946,0.0070968186,0.010549325,-0.008631266,-0.006713207,-0.007864042,-0.011316548,-0.016687114,-0.018988784,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.08514534,-0.06317235,0.08514534,-0.34088656,-0.075867854,-0.00030518044,0.51117724,-0.085755706,-0.17059587,-0.020813307,-0.042298008,-0.0007629511,-0.0007629511,-0.0007629511,-0.050507024,-0.0792599,-0.005794771,0.5960502,-0.91759557,-0.011461396,-0.00862316,-0.10881166,-0.30099884,-0.05386308,0.2375133,-0.2070925,-0.048395336,0.0017128289
346,0.0,0.0,0.0,0.0022252947,-0.0151516395,0.002236203,0.011253242,0.011213194,-0.9998738,-0.0070968186,0.0063295946,0.0070968186,0.010549325,-0.008247654,-0.0063295946,-0.008247654,-0.011316548,-0.016687114,-0.019372396,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.34088656,0.060120545,-0.17059587,-0.42633706,0.04632639,0.25543603,-0.34088656,-0.17059587,-0.17059587,-0.19537652,0.0892958,-0.0007629511,-0.0007629511,-0.0007629511,-0.03825984,-0.09294616,0.006671205,0.5983085,-0.9426138,-0.008923575,0.006284617,-0.089093715,-0.29836276,-0.054879174,0.20580299,-0.22152808,-0.051544752,0.0051267445
347,0.0,0.0,0.0,0.001134464,-0.014060808,0.007690357,0.011253242,0.011213194,-0.9998738,-0.0070968186,0.0063295946,0.0070968186,0.010549325,-0.008247654,-0.0063295946,-0.008247654,-0.011316548,-0.016687114,-0.019372396,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.1699855,-0.014953841,-0.085755706,-0.17059587,-0.071839474,0.4257267,-0.085755706,0.08514534,0.08514534,-0.031555656,0.030212864,-0.0007629511,-0.022125581,-0.0007629511,-0.03706366,-0.095137104,-0.013448454,0.5844131,-0.95151097,-0.0047859214,0.022610344,-0.10876343,-0.31113863,-0.0326363,0.22140108,-0.2086105,-0.04655143,-0.0030395836
348,0.0,0.0,0.0,4.363323e-05,-0.009697486,0.002236203,0.011253242,0.011213194,-0.9998738,-0.006713207,0.0063295946,0.0070968186,0.010549325,-0.008247654,-0.0063295946,-0.008247654,-0.011316548,-0.016687114,-0.018988784,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.25604638,0.019226369,0.1699855,-0.34088656,0.030212864,0.08514534,-0.25604638,0.08514534,-0.25604638,-0.0221561,-0.012756542,-0.0007629511,-0.0007629511,-0.0007629511,-0.033220403,-0.09945808,-0.013833411,0.59960055,-0.96755797,-0.008242063,0.026529782,-0.09755772,-0.30304664,-0.059559733,0.20125502,-0.21989694,-0.050680883,0.0088338405
349,0.0,0.0,0.0,4.363323e-05,-0.009697486,0.002236203,0.011253242,0.011213194,-0.9998738,-0.006713207,0.0063295946,0.0070968186,0.010549325,-0.008631266,-0.005945983,-0.007864042,-0.011316548,-0.016687114,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.1699855,-0.022278173,0.1699855,-0.085755706,-0.07989624,0.08514534,0.08514534,-0.34088656,0.25543603,-0.00067139696,-0.1107805,-0.0007629511,-0.0007629511,-0.0007629511,-0.03901709,-0.089973584,-0.02771549,0.59005535,-0.94777876,-0.022369403,0.031822167,-0.121530145,-0.29979563,-0.06198205,0.22835448,-0.20528826,-0.045584455,-0.010071844
350,0.0,0.0,0.0,4.363323e-05,-0.0151516395,-0.0043087816,0.011253242,0.011213194,-0.9998738,-0.0063295946,0.0063295946,0.0070968186,0.010549325,-0.008247654,-0.0063295946,-0.007864042,-0.011316548,-0.016687114,-0.019372396,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,-0.09246967,-0.5966278,-0.25604638,0.0651255,-0.5117876,-0.25604638,0.08514534,-0.085755706,0.10003815,0.05975433,-0.0007629511,-0.0007629511,-0.0007629511,-0.04797847,-0.10435966,-0.006645851,0.6168056,-0.9679081,-0.029206559,0.04875905,-0.10832521,-0.28982705,-0.07800839,0.22905844,-0.21643874,-0.046574328,-0.014452338
351,0.0,0.0,0.0,-0.0021380284,-0.0020616702,-0.00212712,0.011253242,0.011213194,-0.9998738,-0.0063295946,0.0063295946,0.0070968186,0.010549325,-0.008247654,-0.005945983,-0.007864042,-0.011316548,-0.016687114,-0.019372396,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.08514534,0.011902037,-0.00030518044,0.08514534,0.11883726,0.1699855,0.1699855,0.1699855,-0.25604638,-0.0046997787,-0.14166476,-0.0007629511,-0.0007629511,-0.0007629511,-0.045905948,-0.10150704,-0.026498947,0.59677774,-0.9988622,-0.009318728,0.030563049,-0.114524215,-0.31117603,-0.039313868,0.23009495,-0.19414048,-0.045445606,0.003000766
352,0.0,0.0,0.0,4.363323e-05,-0.0064249933,5.454154e-05,0.011253242,0.011213194,-0.9998738,-0.0063295946,0.005945983,0.0070968186,0.010932936,-0.008631266,-0.005945983,-0.007864042,-0.011316548,-0.016687114,-0.019372396,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,-0.1138323,0.25543603,0.4257267,-0.21149005,0.08514534,0.1699855,0.25543603,0.08514534,0.09600977,0.04632639,-0.0007629511,-0.0007629511,-0.0007629511,-0.03935132,-0.084726304,-0.02911947,0.5910454,-0.9838272,-0.017329667,0.037436582,-0.1318942,-0.3275069,-0.033222124,0.2018888,-0.20167553,-0.038004033,-0.00095537305
